8166	4579	2390	47215	34326	34333
4674	4597	479	47291	17168	17169
10148	2969	451	39360	16916	16922
10146	488	9568	17264	17263	67491
4681	572	534	18022	17679	17680
4692	540	538	17731	17711	17712
10223	722	5116	19336	19335	49365
4760	447	4607	16886	16884	47334
4759	4758	540	47940	17732	17733
4766	583	4765	18112	18108	47968
4766	4765	4763	47968	47957	47960
4764	4705	417	47738	16624	16622
4700	448	4556	16889	16894	47127
9452	3169	4361	40590	40588	46378
10148	4708	546	47751	17787	17783
4772	4710	454	47756	16947	16949
4780	425	4777	16691	16692	48019
494	588	495	17314	17322	17315
4842	629	4713	18507	18506	47768
10169	4725	4788	47813	47816	48059
4780	458	425	16990	16690	16691
4781	458	4780	16991	16990	48031
4783	4718	458	47784	16988	16984
10170	567	3370	17977	17976	41779
4787	500	598	17371	17367	18233
4716	456	4627	16969	16966	47420
4788	4725	555	47816	17859	17861
599	500	501	17365	17364	17373
4905	3317	676	41470	18926	18933
3151	394	371	16417	16206	16209
4105	108	4049	13879	13883	45144
4810	567	515	17979	17499	17503
4657	4656	516	47546	17510	17507
4817	615	4746	18383	18382	47889
9498	9497	2924	67332	39051	39054
10172	4825	10164	48197	48191	68932
4814	521	4813	17556	17558	48150
4816	618	3557	18413	18410	42808
3325	892	859	20864	20566	20565
4762	489	4699	17270	17272	47711
10183	4878	4827	48415	48205	48206
10163	10137	4679	68883	47632	47631
10145	447	4760	16885	16886	47944
4830	4761	581	47947	18096	18095
4610	349	4555	15995	16000	47122
4760	581	4693	18092	18091	47685
4767	626	582	18488	18097	18098
4698	4611	448	47352	16891	16890
4836	625	3127	18477	18481	40343
6444	6387	1562	54582	26904	26900
4770	584	4768	18123	18115	47976
4834	625	4833	18478	18476	48238
4767	4699	541	47712	17742	17737
4768	449	4702	16896	16895	47723
8754	2691	8753	37016	37013	64775
4841	4713	629	47769	18506	18515
588	494	586	17314	17316	18133
588	628	589	18152	18160	18150
4847	633	598	18544	18234	18232
4854	639	3072	18595	18598	40012
4848	600	4789	18250	18249	48064
3639	468	3631	17072	17071	43220
4793	502	4633	17385	17384	47435
599	501	602	17373	17375	18238
9484	2930	9483	39096	39095	67283
603	641	502	18273	17382	17386
5914	1182	5877	23512	23510	52473
9567	4875	579	48401	18071	18072
561	643	504	17923	17403	17397
10189	689	4987	19039	19038	48860
4743	4742	567	47877	17975	17973
9569	656	623	18745	18457	18461
10970	2736	8730	37408	37402	64688
10179	4921	618	48594	18417	18414
4978	4866	648	48370	18678	18683
4867	4817	573	48162	18024	18027
3329	3127	625	40340	18481	18480
4874	534	572	17684	17679	18016
11176	4412	10190	46574	46572	68992
572	649	652	18020	18687	18015
4877	4876	654	48406	18731	18732
9576	4945	4842	48689	48271	48267
4933	656	4881	18748	18750	48434
4832	3305	3034	41389	39770	39768
4838	626	4767	18485	18488	47975
3453	1093	3396	22700	22695	41928
4999	662	766	18805	18804	19722
4888	3553	542	42791	17749	17750
4840	627	4839	18495	18492	48259
662	588	586	18153	18133	18137
4893	631	594	18523	18194	18196
8787	2736	2786	37404	37405	37850
4950	4089	669	45286	18871	18873
9485	6704	3114	55922	40253	40256
4897	598	633	18230	18234	18547
669	595	631	18205	18207	18530
10193	674	5083	18912	18911	49239
4441	240	4440	15026	15032	46682
4903	675	603	18918	18275	18277
8277	8155	2454	62213	34905	34911
5653	5515	1033	51013	22157	22156
4903	603	4792	18277	18269	48078
4793	504	4792	17402	17400	48077
5816	5658	1094	51573	22708	22702
6063	5879	1154	52484	23245	23250
10223	5110	722	49342	19331	19336
10201	685	5097	19007	19005	49291
4915	4914	683	48561	18983	18987
3493	3273	935	41195	21273	21272
9575	3374	694	41816	19076	19081
4985	4926	690	48622	19048	19050
3171	544	583	17762	17767	18105
4875	4826	653	48203	18722	18725
4829	580	4759	18080	18079	47941
10875	2505	8307	35374	35373	62858
4941	586	545	18135	17777	17778
4083	95	136	13765	13771	14120
4771	4615	420	47369	16643	16641
4941	545	4940	17778	17780	48677
10204	585	5001	18129	18131	48914
4844	551	456	17825	16961	16962
4897	668	4896	18863	18861	48498
5152	683	5151	18990	18989	49509
4854	3072	4339	40012	40014	46293
4959	743	674	19515	18914	18916
4958	707	4957	19194	19192	48736
4964	643	4856	18633	18639	48320
4963	4962	708	48757	19205	19206
10179	618	4816	18414	18413	48160
4915	612	4914	18364	18362	48561
4914	607	4909	18308	18309	48542
10896	2557	2556	35837	35829	35825
4973	714	685	19252	19002	19003
10200	687	9573	19026	19022	67505
3143	333	3123	15862	15861	40325
4867	648	4866	18679	18678	48367
4925	618	4921	18418	18417	48596
9580	666	4779	18840	18842	48029
9122	4581	393	47219	16412	16407
4870	649	3324	18691	18690	41509
4989	721	653	19325	18724	18718
4989	694	721	19078	19077	19325
10188	4925	4981	48617	48616	48836
4880	653	4826	18717	18722	48200
4276	4275	268	46043	15285	15279
6752	6695	1716	55888	28245	28246
4990	95	4083	13766	13765	45262
4836	4833	625	48240	18476	18477
10204	4889	585	48467	18127	18129
657	725	660	18757	18791	18758
4892	2065	2133	31359	31364	31993
5005	3613	4416	43115	43114	46589
10206	5002	5001	48922	48916	48917
5005	4416	352	46589	16023	16028
9037	3550	4236	42773	42772	45875
9577	5027	676	49024	18931	18928
4896	551	4844	17829	17825	48276
5012	4953	735	48720	19440	19441
9254	9151	2844	66184	38373	38367
3790	792	3759	19968	19970	43885
5024	3342	1328	41604	24801	24798
11049	9237	9665	66482	66478	67727
4956	602	4852	18265	18267	48311
11105	9614	5543	67595	51116	51122
8991	2540	8473	35693	35692	63606
9102	9099	2773	65993	37729	37723
5085	708	779	19203	19202	19851
4911	680	4909	18960	18957	48544
5789	5692	1138	51715	23092	23089
4970	4909	680	48540	18957	18958
9372	2891	9327	38773	38776	66754
5041	785	713	19902	19250	19245
4973	4917	612	48575	18358	18356
5346	4939	659	48673	18776	18780
4925	4870	618	48382	18416	18418
4979	3054	3332	39903	39906	41552
9595	5069	729	49192	19397	19400
10213	9501	759	67342	19667	19666
10199	10187	616	68983	18399	18396
4928	4879	691	48422	19059	19054
10227	5120	9588	49380	49381	67534
5058	693	5057	19073	19074	49144
4932	624	4931	18463	18468	48645
10174	585	4889	18128	18127	48465
9589	5010	734	48949	19433	19436
4524	392	3549	16400	16401	42758
10203	4997	9579	48901	48900	67519
8915	908	5925	21000	21005	52665
7390	3038	4996	39799	39797	48896
5067	5066	767	49177	19736	19733
5000	4999	727	48911	19373	19374
9580	589	5004	18158	18157	48926
5004	5003	729	48925	19393	19394
5005	352	4459	16028	16025	46759
10229	5128	5126	49417	49415	49411
5121	434	512	16759	16754	17479
5010	702	4950	19149	19147	48707
5109	3153	788	40498	19932	19934
631	734	669	18527	18869	18530
3154	428	391	16717	16392	16391
5110	789	5054	19949	19948	49133
9933	8639	8637	64325	64315	64314
8806	1889	6982	29770	29769	57164
10196	675	4903	18919	18918	48523
735	672	775	18899	18893	19443
5082	707	741	19190	19189	19492
5023	639	5022	18601	18603	49001
4956	4955	602	48729	18264	18265
9579	4997	4998	48900	48897	48905
9599	828	5281	20297	20296	50042
4964	4962	643	48759	18635	18633
5086	708	5085	19207	19203	49251
681	779	708	18972	19202	18973
8345	60	134	13455	13454	14103
6268	5090	1355	49264	25056	25057
681	749	779	18969	19573	18972
10198	5096	716	49284	19279	19280
5040	4859	615	48337	18387	18388
712	752	748	19239	19560	19238
9587	790	655	19955	18733	18735
9585	5101	4985	49306	48852	48853
4979	3332	3347	41552	41554	41647
10192	4847	599	48290	18242	18236
5112	5056	691	49140	19051	19058
5105	5104	716	49317	19274	19276
4987	689	4986	19038	19036	48855
3154	3143	428	40439	16718	16717
5059	4933	693	48652	19068	19072
10224	9184	794	66303	19991	19992
10242	5698	3025	51743	39718	39716
3475	3321	5785	41485	41484	42360
5057	693	4932	19074	19067	48649
10226	795	5240	19996	19999	49877
10226	5240	727	49877	19383	19381
5063	3355	764	41693	19712	19710
723	765	725	19341	19361	19344
10204	5001	4998	48914	48902	48903
11192	1051	10318	22302	22301	69269
796	728	699	19389	19123	19119
8857	8855	2712	65131	37191	37190
5074	653	721	18723	18724	19323
5012	735	5011	19441	19442	48959
5935	5934	1276	52698	24330	24335
9589	734	3437	19436	19430	42148
5011	668	4949	18858	18864	48703
10210	5451	5036	50751	49054	49057
5083	705	4955	19179	19178	48731
5138	840	705	20396	19174	19181
10196	4963	675	48765	18924	18919
5138	5137	805	49456	20085	20080
5254	843	5205	20424	20423	49741
5090	2950	3131	39229	39236	40367
5089	4911	677	48550	18934	18935
5142	807	5141	20096	20095	49468
9197	1168	5806	23378	23377	52197
9022	8942	2797	65443	37942	37945
9086	9034	2817	65755	38124	38120
10913	8570	8496	64025	63708	63709
5221	811	5153	20139	20137	49514
5151	683	4970	18989	18984	48791
8091	3595	2423	43009	34642	34643
10233	9548	456	67440	16971	16965
10203	9579	726	67519	19369	19371
9594	832	5185	20326	20323	49661
5156	752	713	19599	19246	19251
4716	4627	463	47420	17034	17035
9585	690	5167	19044	19043	49572
5168	824	3371	20259	20257	41792
5110	5054	722	49133	19339	19331
10261	5197	867	49712	20648	20647
5169	818	5167	20209	20207	49574
5172	5170	759	49583	19663	19661
5106	758	5052	19657	19652	49121
9589	5126	5010	49414	48953	48949
5052	758	5051	19652	19659	49119
5114	761	5056	19677	19676	49138
5115	5058	761	49145	19682	19680
829	765	723	19717	19341	19342
829	723	762	19342	19347	19688
5285	5284	891	50051	20857	20852
5187	5186	833	49664	20336	20334
726	728	796	19368	19389	19364
10037	4184	4186	45668	45669	45681
5070	729	5069	19395	19397	49187
6773	1735	3461	28419	28418	42281
9965	9260	9331	66549	66548	66768
3474	1104	1106	22797	22789	22809
9145	2707	9028	37147	37145	65738
5082	5081	777	49232	19838	19832
5198	5081	776	49235	19828	19819
5027	4905	676	48530	18933	18931
5141	5087	779	49254	19853	19854
5210	5142	5148	49472	49474	49496
5210	807	5142	20101	20096	49472
