9192	7452	7437	59217	59140
10606	1902	7012	29884	29883
9509	7499	3111	59422	40238
1902	3271	1848	29885	29385
1730	1623	1662	27460	27458
6428	1549	1510	26780	26437
5407	3368	6953	41774	41772
3608	1966	9117	30468	30467
7959	7958	2380	61400	34230
2175	2197	7627	32371	32568
2197	2175	2195	32371	32369
10694	2126	7636	31920	31919
8092	2351	2349	33967	33955
6637	2182	3978	32433	32430
9465	7062	3162	57517	40549
7488	2125	7585	31912	31906
7488	7487	2125	59370	31905
7156	7155	1906	57936	29918
2197	2194	7626	32548	32547
2194	2197	2195	32548	32550
7571	2194	2195	32546	32549
2222	2149	2175	32132	32131
9393	6526	1613	55171	27379
7018	1821	1795	29162	28933
5734	6700	1722	51897	28302
6772	6713	1696	55949	28075
7504	2162	3542	32258	32257
5232	1916	3333	30003	30005
2250	2248	7738	33034	33033
2250	2303	2248	33045	33031
7224	1983	7156	30621	30620
6646	6586	1604	55421	27290
1576	1723	6703	27039	28309
3714	3715	1573	43652	27015
9430	5232	3167	49841	40577
7626	2247	2221	33023	32802
9186	5923	3409	52659	42006
2143	2248	2172	32080	32344
11238	10642	10619	69992	69943
6480	6479	1513	54967	26464
9792	7589	7437	59797	59142
9338	7120	3243	57778	41041
2050	3853	2124	31219	31904
3180	3406	1961	40660	30424
7523	2172	2141	32349	32059
2223	2281	7755	32818	33330
6526	6523	1613	55160	27375
10417	1412	6207	25572	25575
7500	2100	2056	31675	31287
7960	2358	7908	34036	34035
7571	2169	2139	32322	32046
1606	1611	1649	27306	27354
9506	5422	3084	50621	40090
8182	8178	2468	62300	35036
2286	2311	7811	33375	33592
8763	3861	3648	44377	43304
6360	1409	1510	25544	25546
7487	2096	7382	31647	31645
7369	1928	3990	30123	30128
7270	3506	3990	42533	42532
8000	2353	2420	33989	33987
7696	4397	3542	46509	42725
1447	1518	1412	25873	25568
6750	4273	3328	46039	41528
8138	2399	2447	34417	34415
1606	3438	3657	27308	42155
2080	3565	2078	31500	31485
7203	1974	3736	30543	30535
9393	3488	6526	42432	42427
10437	1409	6198	25540	25547
10450	1405	6190	25505	25506
8101	2472	2379	35073	34228
6479	1582	6428	27083	27090
7053	1874	1873	29626	29621
8836	3784	6355	44000	43999
9062	7270	1928	58399	30127
1649	3328	1606	27690	27309
6479	6428	1513	54755	26466
9000	7368	2005	58826	30811
5374	3496	3488	42472	42430
2989	3786	3736	39479	43757
6909	1791	6866	28895	28900
7751	7750	2280	60532	33323
6775	1702	1739	28115	28117
7942	2250	2276	33054	33053
7487	7382	7439	58884	58885
1647	1609	3086	27337	27336
7331	3180	2017	40665	30916
3164	1981	3413	30606	30605
1283	1348	6198	24399	24991
6207	1377	6132	25258	25260
7174	7117	1888	57764	29755
7470	2141	2113	32063	31792
7894	2251	2274	33056	33058
3815	3912	3137	44156	40400
1405	1506	1497	25507	26315
6523	1570	6520	26994	26993
7585	7584	7488	59779	59371
1877	1932	3164	29658	30168
10737	2126	2161	31921	31922
10480	1537	6524	26675	26676
1519	1448	1445	25876	25856
7581	2071	7530	31418	31420
1991	3591	3565	30688	42842
6710	1661	1664	27779	27781
6409	1501	1540	26352	26350
3328	3438	1606	41525	27308
9489	2162	7504	32259	32258
6746	3809	1842	44125	29325
6429	1514	1471	26471	26081
8005	8003	2308	61589	33573
10781	2280	7750	33318	33323
6432	1557	4512	26865	26854
7948	2374	7945	34175	34181
10590	6951	1750	57044	28552
9509	4584	2080	47235	31501
8609	3899	8836	44553	44552
8609	1501	1498	26357	26325
1648	1609	1647	27335	27337
9705	1613	1648	27373	27376
6420	1504	1506	26384	26391
7150	1983	1980	30625	30594
7018	1795	6913	28934	28936
7053	1873	3394	29617	29622
6646	1715	1681	28240	27961
3243	3609	1542	41040	26720
6407	1539	1537	26693	26673
8763	7435	3861	59134	44376
7626	2221	2197	32803	32567
10470	1496	6408	26307	26306
8836	1501	8609	26356	26357
1682	1788	1683	27971	27977
1738	1776	1892	28446	28760
6583	1643	6582	27633	27635
8970	3648	7588	43308	43309
7896	7894	2353	61127	33991
6813	1660	6767	27771	27767
2351	2350	2349	33964	33953
9783	2092	7470	31604	31610
3387	3772	3539	41887	42704
6690	1685	1715	27987	27992
9033	1349	3570	25001	25000
3926	3928	1569	44680	26979
8139	2400	2470	34425	34427
6577	3815	3137	44154	40401
5949	3339	1283	41586	24400
7960	2255	7957	33092	33091
10586	1871	6948	29602	29601
4512	1557	8751	26854	26862
7896	7801	7894	60728	60725
1666	3815	3765	27820	43907
6866	1791	6865	28900	28891
9094	3272	8854	41188	41190
10437	6198	1348	53822	24991
6428	1582	1549	27090	26781
9506	3107	7503	40214	40216
2126	10737	7636	31921	60016
6524	1611	6461	27350	27357
8870	6823	3702	56455	43578
10659	2047	7474	31193	31191
7852	2286	3777	33367	33372
9990	9698	3978	67818	44890
7956	2281	7952	33327	33328
6768	6710	1731	55937	28381
6649	1686	3496	28002	28004
8663	3122	1604	40321	27283
1762	1690	6703	28028	28027
1647	3283	1648	27670	27683
9990	9489	3060	67311	39943
1611	1606	1569	27306	26981
6458	1569	6457	26983	26982
1648	3283	3173	27683	40616
8003	2400	8002	34428	34424
6545	1547	1623	26762	26759
6355	3784	1504	43999	26392
10586	1842	1871	29327	29329
6429	1471	6425	26082	26079
7261	1950	1926	30332	30099
3672	3736	3254	43420	41092
7584	7582	2152	59772	32158
7025	6975	7024	57134	57133
6622	1583	6621	27097	27104
7369	3990	3506	44944	42532
9825	2206	7756	32659	32652
9704	6649	6696	55673	55676
6754	1752	1686	28564	28000
6969	6968	1883	57103	29715
1774	1856	3702	28743	29467
1507	1505	1504	26405	26386
9472	6648	3122	55669	40318
6917	3067	1833	39990	29253
1673	6621	6619	27887	55547
7589	7588	2206	59792	32658
6858	1719	6753	28277	28279
2091	3785	3705	31601	43590
9219	3705	8710	43594	43591
6355	1504	1505	26394	26386
4672	1967	2080	30480	30477
6690	1604	6648	27294	27284
2036	2067	2113	31091	31378
8609	3906	3899	44590	44550
1966	3608	3167	30468	40580
10632	1883	6968	29717	29715
1686	1652	3496	27711	27706
3004	1549	1582	26776	26781
2124	3853	2149	31904	32134
8854	3272	3122	41190	40320
10479	6461	1611	54893	27357
7738	7682	2250	60234	33049
6623	1557	1558	26859	26866
1914	3087	1892	29989	29800
9244	1928	7058	30126	30124
6696	6649	1613	55676	27378
7501	2161	2126	32242	31922
6521	1610	3086	27346	27348
1842	3730	9265	29323	43729
1514	1583	1445	26473	25855
10507	1583	6481	27105	27102
1681	1714	1682	27960	27964
9094	3328	4273	41526	41528
3926	1569	1606	26980	26981
7147	3162	1976	40551	30560
8609	1498	3906	26331	26330
7258	7257	2036	58345	31092
6910	1850	9309	29408	29401
6910	5923	1850	52655	29403
6584	1644	6583	27639	27643
9338	6457	1567	54876	26963
6749	1789	1750	28876	28554
7025	6079	3067	53324	39989
6917	6879	1857	56713	29474
7751	2280	2276	33324	33283
6523	1571	1570	26998	26987
9309	3028	6910	39734	39736
3715	1571	3488	27002	27001
7057	6806	1751	56398	28556
6952	6858	1816	56637	29116
7277	2121	2014	31864	30898
7960	2256	2255	33102	33093
8001	7896	8000	61133	61132
1685	6648	9472	27994	55669
6690	6648	1685	55672	27994
7342	2082	2081	31521	31513
9000	2005	7203	30817	30815
10470	6465	6411	54905	54703
3137	3912	1696	40400	28070
9506	7503	7274	59435	58413
6261	1448	6260	25879	25881
1644	1645	1681	27642	27652
6260	1448	1447	25881	25870
8094	6771	1666	56212	27824
6304	3879	1474	44466	26105
7684	2222	2251	32812	32807
3413	1850	1877	29404	29409
6897	6896	1841	56784	29319
6896	1714	6852	28231	28234
7892	2350	2351	33961	33964
8854	3122	8663	40322	40321
9990	3978	2162	44891	32252
6828	6776	1739	56233	28456
7894	2274	7893	33265	33264
6842	1981	3164	30599	30606
7062	1932	1877	30169	29658
6975	1857	6876	29477	29476
3853	3059	2121	39938	31867
6467	1575	1545	27031	26741
8139	2470	2469	35057	35049
6584	6583	6518	55412	55145
7117	7116	6979	57760	57153
7068	1853	6969	29436	29437
8178	2447	2444	34852	34818
9338	1570	7120	26995	26988
6190	1405	1317	25506	24704
8854	8663	3926	64429	44681
10737	7639	7636	60026	60013
2247	2272	2221	33026	32800
9265	1871	1842	29596	29329
7696	2161	4397	32244	32246
2248	2273	2247	33032	33027
1686	1719	6754	27999	28272
9286	2255	2256	33094	33093
9848	2311	7853	33596	33595
9261	1845	3548	29354	29360
6537	1617	1539	27406	26688
6700	3718	1651	43675	27703
6546	1470	6474	26074	26075
2248	2247	2172	33028	32348
9286	3288	7693	41275	41276
6429	1583	1514	27101	26473
6898	1788	1787	28868	28857
6360	1506	1405	26406	25507
9192	7437	2078	59143	31487
7008	1842	1841	29332	29320
6356	1435	6294	25758	25763
1643	1644	1682	27632	27645
10469	6410	1499	54698	26333
9698	2991	3441	39492	39494
5407	3528	3368	42648	41768
10469	10468	6410	69568	54697
7960	7908	2256	61186	33103
6823	6713	6772	55954	55949
6198	1409	6197	25547	25543
3288	2160	2207	32229	32234
6428	1510	1513	26438	26435
6420	1510	1549	26434	26437
6420	1549	6418	26782	26783
7742	2276	2250	33277	33053
7439	3360	2125	41725	31913
10479	1569	6458	26984	26983
8182	8179	2470	62303	35050
9756	2017	1913	30922	29979
7945	2374	2373	34181	34171
7945	7944	2276	61334	33281
6480	1513	1556	26465	26467
7380	2096	3402	31644	31646
7772	2082	4672	31522	31523
6407	1498	1539	26328	26332
6690	6646	1604	55666	27286
9465	3162	7147	40550	40551
6753	6697	1717	55898	28262
6828	1776	6776	28757	28759
9848	7853	7958	60946	60944
8005	2400	8003	34423	34428
6259	1412	6208	25566	25571
7270	2042	3506	31148	31147
6577	1582	3053	27092	27086
3193	1966	5232	30461	30466
8870	1830	1731	29224	28370
9338	1567	1570	26964	26951
6750	5787	3548	52121	42755
1445	1583	1586	25855	27096
6750	3548	1751	42757	28561
3608	1967	3670	30475	30479
9848	7959	2285	61402	33366
10650	1981	2050	30603	30604
2005	2035	2169	30810	31083
7889	2941	2350	39179	33963
8094	3486	3236	42416	41001
7290	2015	1936	30905	30204
7801	3263	7684	41147	41142
7111	1936	2015	30206	30204
10642	7227	7164	58219	57975
6524	1537	1615	26676	26670
7225	7111	2015	57733	30907
6519	1570	1607	26992	26990
9186	1877	1850	29657	29409
6533	6530	1539	55184	26690
7504	2161	3106	32247	32250
9465	1932	7062	30166	30169
6896	6852	1813	56610	29085
7117	1962	7116	30434	30435
9286	7693	2255	60275	33089
1586	1587	1519	27125	26510
8765	3801	6968	44087	44089
8136	8092	2419	61959	34605
7173	3578	1961	42913	30421
9117	3565	3476	42843	42370
4672	2082	1967	31523	30472
6577	3004	1582	39574	27089
2311	2286	7852	33375	33367
1693	1579	1623	27067	27066
6547	6546	1579	55251	27059
7025	1857	6975	29473	29477
6533	1615	6530	27395	27397
9092	3236	3486	40997	41001
7435	2074	7332	31446	31445
7696	2229	7639	32874	32868
1730	3093	1693	28363	28045
6876	1857	1803	29476	29000
6876	3253	6812	41089	41091
9092	1888	6979	29761	29758
10483	6410	1541	54694	26713
2080	1967	3476	30477	30476
10675	7341	7180	58707	58028
10675	7342	7341	58711	58705
7502	3106	2161	40211	32250
9756	7164	2017	57973	30920
8011	8005	2308	61602	33572
2256	3441	3291	33104	41288
6711	1731	6710	28373	28381
8970	7588	2074	59795	31438
6467	1545	6413	26749	26744
7171	1856	7116	29465	29461
10618	7066	7164	57540	57536
6585	1605	1604	27299	27291
6587	3690	4041	43509	43512
7892	2351	7891	33975	33976
8751	3822	4512	44193	44191
7037	3283	1684	41242	27985
9825	2207	2206	32664	32654
6909	1849	1791	29393	28899
1670	3352	1556	27860	26850
6294	1435	6246	25763	25765
1496	3915	3906	26312	44588
3724	3871	1848	43702	29392
2225	2975	2227	32839	32857
1722	1791	3539	28299	28897
1567	3690	1607	26961	27313
7438	3360	2126	41721	31918
10694	7438	2126	59147	31923
6546	6474	1579	54942	27064
1499	3915	10469	26338	44624
6750	1751	4273	28563	28555
7332	2050	2124	31218	31220
1587	1447	1519	25872	25869
3476	3565	2080	42370	31500
1541	6468	10483	26714	54916
6601	6468	1541	54917	26714
10793	9834	2274	68169	33260
2281	2223	7802	32818	32816
6368	6306	1518	54264	26504
7627	2222	2175	32811	32373
3607	1547	10494	26765	26763
7523	7475	2172	59315	32347
8710	7475	2092	59312	31613
7499	2160	3111	32232	32236
7684	7629	2222	59986	32810
1756	1660	6813	27772	27771
9825	7756	7693	60550	60274
7762	2285	2225	33363	32838
6468	1576	1575	27036	27030
6583	6582	1608	55410	27324
3784	8836	3899	44000	44552
10766	7755	2281	60545	33330
6197	1321	1283	24748	24398
6197	6190	1321	53787	24746
9117	1991	3565	30687	30689
2373	2419	2349	34168	33949
9309	1850	10619	29401	29407
6617	1670	1556	27859	26851
1651	1649	1611	27691	27354
1651	3718	1649	27703	27684
1950	1976	3162	30330	30560
7062	1848	3162	29381	29386
9503	6711	1664	55944	27804
5250	3597	3409	43022	42004
7276	2047	10659	31194	31193
7276	1976	2047	30559	30557
5322	3107	3653	40215	40212
2380	2452	2470	34236	34895
3928	3929	1569	44693	26976
7037	3173	3283	40615	40616
3681	2373	2349	34170	33956
3164	3413	1877	40563	29659
6260	1447	6259	25875	25865
6637	3441	2256	42173	33104
4584	2991	3708	39496	39495
3441	2991	3111	39494	39497
8183	2447	8181	34851	34853
1714	1787	1682	28235	27972
7632	7585	2125	59782	31906
9990	2162	9489	32260	32259
7068	6969	1883	57108	29716
9219	3506	5322	42530	42525
2149	3853	2121	32134	31873
6815	1730	1729	28368	28356
10632	6968	3801	57104	44089
10644	7180	7074	58026	57575
10632	7171	1883	57996	29713
7048	1813	6899	29083	29090
10483	1575	6467	27026	27031
1830	1767	1731	28685	28377
6956	3597	3724	43027	43026
8854	3657	3438	43340	42155
7452	3180	7331	40657	40665
7438	2125	3360	31911	31913
8181	2447	8178	34853	34852
8094	3236	6771	41002	40998
6462	1538	1568	26679	26677
8138	2448	2399	34859	34418
9144	2015	3402	30904	30900
7111	7068	1936	57546	30197
3162	3271	1950	40547	30334
1644	1681	1682	27648	27963
10644	1893	7181	29805	29810
7181	1893	1916	29810	29809
8003	8002	7948	61583	61354
7258	1900	7047	29864	29865
1433	1405	1497	25502	25508
7945	2276	2280	33285	33283
7891	2351	2353	33976	33973
7960	2379	2358	34224	34030
5787	3772	3387	43940	41887
1609	1608	3086	27319	27322
7945	2373	7944	34173	34174
1683	1643	1682	27637	27638
8136	2444	8092	34822	34823
2358	2379	2472	34030	34228
9430	7181	1916	58032	30006
7439	7382	2021	58885	30949
9393	1613	5374	27380	27377
7283	2017	7227	30918	30921
1669	3053	1582	27851	27086
2067	2036	1975	31091	30544
7048	1924	7047	30080	30082
6697	1719	6696	28278	28274
1950	3271	1902	30334	29885
7811	2229	2286	32875	32873
6917	1857	3067	29475	29472
9094	8854	3438	65126	42156
7893	7891	2353	61117	33992
7504	3542	4397	42722	42725
8724	3928	8663	44692	44689
10469	3915	1496	44624	26312
7956	7952	2377	61379	34208
6697	1648	1717	27675	27680
1647	3086	1610	27672	27348
7693	3288	2207	41276	32669
6604	6603	6537	55484	55209
6432	4512	6304	46952	46950
7048	7047	7007	57459	57286
6806	1749	3272	28544	28540
4584	3111	2991	40233	39497
7221	2014	2050	30895	30899
1547	3520	1622	26764	27456
3591	1991	3406	30688	30684
6748	3122	3272	40315	40320
6949	1749	6806	28542	28544
7368	2036	2035	31090	31075
6768	6767	6605	56198	55497
1664	1544	6608	26738	26735
7262	7261	2038	58364	31115
3628	1666	1669	27821	27826
7257	1975	2036	30548	30544
6649	3496	5374	42473	42472
9393	5374	3488	50410	42434
3060	3708	2991	39944	39495
10606	1874	7096	29629	29632
6523	6520	1609	55153	27332
6750	3328	1649	41529	27690
7173	1961	1991	30426	30425
2420	2351	2444	33969	33966
9764	7047	1924	57456	30082
10632	3801	1856	44090	29466
9838	2256	7908	33100	33103
10479	1611	1569	27358	26978
6948	1789	6947	28879	28878
7682	2143	2091	32075	31602
6480	1556	3352	26849	26850
6516	3929	3928	44694	44693
6256	1377	1444	25256	25257
10576	6767	1767	56200	28683
1853	1767	1830	28688	28685
10576	1767	6913	28687	28689
10576	6813	6767	56429	56199
6913	1767	1853	28689	28688
10576	1795	6813	28935	28931
6457	1569	1567	26982	26962
7582	7581	7530	59771	59550
7582	7530	2152	59553	32159
7582	2202	7581	32615	32622
7436	2152	2095	32153	31639
7436	2095	3402	31640	31637
7530	2095	2152	31638	31639
8797	2303	7943	33522	33521
7943	2303	7942	33521	33523
7944	2373	7942	34174	34165
8797	2941	8583	39176	39177
8797	8583	2303	64084	33524
7942	2303	2250	33523	33045
8583	2273	2303	33258	33252
6409	1539	1498	26687	26332
7343	3761	1967	43889	30469
9000	7203	3736	58127	43756
10618	9756	1913	67969	29980
1974	2038	7261	30542	31115
9000	3786	7368	44007	44004
9000	3736	3786	43758	43757
6713	1731	6711	28382	28373
6823	1731	6713	28383	28382
8870	1731	6823	28380	28383
9737	6968	6969	57101	57103
7008	1841	7007	29313	29321
7007	1841	1813	29321	29087
7048	6899	1749	56792	28545
6899	1813	1685	29090	27993
6899	6748	1749	56121	28541
6899	1685	6748	27995	27990
2014	2121	3059	30898	31867
7526	2121	7473	31874	31872
7473	2047	2116	31190	31195
7526	2175	2121	32366	31870
7420	2116	2047	31825	31195
7277	7219	7276	58194	58189
7370	2047	1976	31197	30557
7276	7147	1976	57900	30552
9503	1696	6713	28076	28075
7420	2047	7370	31196	31197
10680	7370	1976	58829	30561
6302	6301	1348	54249	24992
6302	1474	6301	26113	26110
6302	1349	6256	25002	24997
10437	1348	6301	24983	24992
6606	6605	6604	55499	55491
6606	6604	1540	55493	26697
6606	1661	6605	27782	27778
6606	1544	1661	26739	26737
6606	1540	1544	26703	26704
1544	1540	1505	26704	26399
6765	3417	1765	42055	28673
6815	1729	6766	28358	28361
6766	6765	1765	56191	28675
6766	1729	6765	28361	28360
8002	2469	2374	35044	34179
8002	2374	7948	34183	34175
8179	2469	2470	35047	35049
7755	2206	2223	32651	32648
7843	2281	7802	33332	33331
7952	2281	7843	33328	33332
10606	7012	1874	57310	29630
6952	3871	6858	44431	44429
10650	2050	7283	31221	31217
3059	3853	2050	39938	31219
6949	1872	1924	29614	29605
7048	6949	1924	57035	30084
7057	1872	6949	29608	29614
7048	1749	6949	28543	28542
7144	7142	1872	57879	29611
2050	2014	3059	30899	30891
2470	2400	2380	34427	34232
6608	3295	1664	41316	27796
9503	3137	1696	40399	28073
9503	6713	6711	55955	55942
7151	1933	7063	30177	30176
7063	1933	1849	30176	29396
7271	1933	7151	30170	30177
7151	7063	7150	57519	57521
7063	1849	6909	29400	29393
7151	7150	1980	57914	30595
7063	6909	1821	56840	29158
7150	7063	1821	57521	29163
7155	7150	1821	57911	29164
6988	1776	6987	28762	28761
6988	1892	1776	29801	28760
10623	6988	1893	57187	29811
10623	1892	6988	29796	29801
6988	6987	1893	57183	29812
6987	1776	1804	28761	28756
7028	6987	1804	57185	29013
7028	1916	6987	30001	30007
6987	1916	1893	30007	29809
9737	1830	8765	29225	29223
9737	1853	1830	29438	29222
7049	1842	7008	29333	29332
6304	6256	1444	54049	25839
7049	6746	1842	56110	29330
9764	1924	7143	30083	30081
1669	3352	1670	27852	27860
1670	1702	1669	27858	27854
1702	3628	1669	28119	27850
1582	3352	1669	27094	27852
6480	1582	6479	27095	27083
6480	3352	1582	41676	27094
7053	3394	1926	41914	30103
1871	3394	1873	29604	29622
1926	3394	3304	30103	41384
9265	3394	1871	41916	29604
7054	7053	1926	57480	30104
3304	1974	1926	30540	30101
11054	3304	3394	41380	41384
11054	3394	9265	41917	41916
3672	9714	2989	43418	39482
6551	1556	3822	26848	26845
1513	1474	1556	26109	26108
3906	3915	1497	44588	26314
1556	1671	6617	26847	27867
9186	3597	1877	43025	29660
6956	1877	3597	29651	29660
9119	6765	1762	56188	28652
9119	1762	5250	28653	28650
8965	8829	3597	65048	43028
6956	3724	1848	43703	29390
8829	3724	3597	43699	43026
6765	1729	1762	28360	28352
7018	6913	1853	56859	29439
10576	6913	1795	56858	28936
7018	1906	1821	29921	29154
7018	1853	1906	29441	29430
1756	1795	1821	28596	28933
7204	1975	7142	30551	30549
7204	2067	1975	31376	30550
6948	1873	1789	29620	28872
10781	7807	2308	60754	33570
10781	7804	7807	60745	60744
7751	2276	7742	33284	33277
6432	1558	1557	26870	26866
6700	6597	1722	55464	28297
6827	6721	1699	55984	28093
6828	1739	6721	28458	28459
6624	6623	6558	55564	55306
6558	1558	1518	26867	26505
6368	1518	1558	26497	26505
6721	1739	6720	28459	28450
6433	6368	1558	54512	26873
7439	2021	4239	30956	30953
1990	2021	1936	30679	30207
7290	1936	2021	30205	30207
8346	1507	5808	26414	26413
6419	5808	1507	52204	26413
6419	1507	1504	26415	26393
1544	1505	1507	26396	26405
8346	6608	1507	55505	26417
6608	1544	1507	26735	26416
8346	5808	3295	52202	41319
6419	3004	5808	39580	39579
5808	3004	3295	39579	39573
6419	1504	6418	26395	26382
6419	6418	1549	54724	26783
6419	1549	3004	26784	26776
3765	3053	1666	39900	27827
6772	6771	1774	56215	28747
10552	8094	1666	61963	27825
6771	3236	1774	40998	28744
1669	1666	3053	27826	27827
10552	1666	6774	27828	27822
8101	2448	2472	34860	34854
8101	2377	2448	34210	34209
8101	2379	2377	34229	34206
8006	2448	2377	34861	34209
8006	2399	2448	34420	34418
8006	2377	7951	34211	34212
8006	8001	2399	61580	34416
7952	7951	2377	61370	34212
8006	7951	8001	61373	61371
9714	1900	2989	29867	29866
9714	7049	1900	57464	29868
1900	3786	2989	29869	39479
7049	7008	1900	57293	29870
7008	7007	1900	57287	29861
7258	3786	1900	44008	29869
7368	3786	7258	44004	44008
7293	7237	2023	58257	30969
7237	2021	1990	30957	30679
7237	1990	1962	30681	30430
7293	2021	7237	30958	30957
7293	2023	4239	30970	30972
7237	1962	2023	30437	30438
4239	2023	3426	30972	30973
2100	3426	2023	31681	30973
2023	1962	1992	30438	30427
2023	1992	2100	30698	30696
7293	4239	2021	45893	30953
4239	3426	3360	42098	41727
10510	1756	6757	28602	28604
6865	6757	1756	56157	28604
10510	6757	3022	56158	39697
10510	6603	1660	55487	27774
6866	6865	1756	56663	28605
6813	1795	1756	28931	28596
6757	1722	3022	28300	28298
6604	1660	6603	27768	27774
10510	3022	6603	39698	39699
5734	1722	3539	28301	28303
6603	3022	1617	39699	27415
6881	1834	6827	29260	29259
6881	1775	1834	28752	28751
6881	6827	1699	56468	28095
6827	1834	1804	29259	29014
6880	1834	1775	29254	28751
6624	6558	1587	55308	27128
6625	6624	1587	55567	27133
6624	1674	6623	27895	27892
6625	1674	6624	27896	27895
6881	1699	1775	28099	28100
6984	1804	1834	29003	29014
6625	1587	1586	27134	27125
1699	1700	1775	28098	28101
6625	1673	1674	27890	27889
6625	6622	1673	55559	27888
6625	1586	6622	27127	27121
1674	1673	1698	27889	27884
1674	1698	1700	27897	28089
6897	1714	6896	28236	28231
9714	6746	7049	56108	56110
3730	3809	3254	43728	41097
11054	9265	3730	66570	43729
3730	3254	3304	41098	41096
11054	3730	3304	43730	41385
